model,scenario,region,variable,unit,year,value
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,1078.6032593584139
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022530432473874128
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024647238829128207
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0017505147946755399
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0013414541471200732
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022659827846197332
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024972600395397834
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,2982.1454271994717
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,17385.981693342237
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022526744684120753
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002471916900410192
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,164.45343077217046
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,2138.5084254169265
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0004848696281747253
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0005422138506127861
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0031774077860480653
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0030435180500589616
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022679116976989994
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.000250060415787257
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.011695940486653879
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,33.82206549339325
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00023177367337875117
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002556930749848442
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,6.217059690470799
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.003423739516183327
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022590811767139103
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024908413196103265
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0016682459956909596
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0010484888250817486
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022624388556027108
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002493401237863825
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0035978741455194386
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0018332845054621152
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002273817931356181
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00025155203400870936
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.004009502883093144
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,497.3945740681072
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022568192440847277
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002483839448931819
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.028690313569406194
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,61.6485329085905
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022611061859670943
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002482909145724129
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.06565531086546886
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,15.525860333685847
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022511543013066282
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002467732131751767
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0031055112043139287
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,35.97487305482119
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022601190582452433
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024919711106183756
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,169.30147069746303
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.012696669296006316
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002252266949026491
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024680826061437573
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.003359228257018772
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0022584008818309705
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022554020474384995
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002469687895126964
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0015917611463092756
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0018840102786818176
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022696057869434414
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002502697221426941
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0017967300844655425
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0010325901602292991
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002263689754104308
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002492863519147097
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.002096755587590324
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.001075232280254891
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002315438495711672
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00025905159195798463
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.061815503600377984
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,1612.7754722158836
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00045161113837695116
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0004965729328637278
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,198.38559598908523
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,655.5955192023256
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022523325441572729
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024715606854608645
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,64.00760441866062
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,454.46626454718825
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022827050138630943
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.000253530557958416
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,238.92169761002043
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,6092.819433864257
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0004503582483489668
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0004939535870399502
